target_name group_no QS F1 Jaccard
T1145 462s 0.661 67.4 0.66
T1145 439 0.661 66.0 0.62
T1145 091 0.661 70.2 0.65
T1145 091 0.661 68.2 0.70
T1145 180 0.661 67.4 0.66
T1145 383s 0.659 66.0 0.65
T1145 073s 0.658 53.5 0.54
T1145 147 0.657 58.6 0.58
T1145 342 0.656 71.3 0.64
T1145 353s 0.656 71.3 0.64
T1145 074 0.654 69.7 0.62
T1145 215s 0.654 69.5 0.64
T1145 276 0.654 55.6 0.63
T1145 383s 0.651 67.4 0.66
T1145 008 0.650 65.9 0.67
T1145 227 0.650 67.3 0.63
T1145 133s 0.650 67.3 0.63
T1145 434 0.650 67.3 0.63
T1145 120s 0.648 66.7 0.62
T1145 298s 0.647 72.9 0.59
T1145 158s 0.647 66.7 0.62
T1145 342 0.647 71.3 0.58
T1145 353s 0.647 71.3 0.58
T1145 462s 0.645 69.6 0.63
T1145 180 0.644 68.1 0.63
T1145 008 0.644 66.0 0.62
T1145 011s 0.643 68.0 0.62
T1145 282s 0.642 68.1 0.66
T1145 089s 0.642 68.1 0.66
T1145 481s 0.642 68.1 0.66
T1145 169 0.642 68.1 0.66
T1145 227 0.642 65.3 0.63
T1145 133s 0.642 65.3 0.63
T1145 434 0.642 65.3 0.63
T1145 147 0.636 61.5 0.58
T1145 187 0.632 45.5 0.50
T1145 423 0.632 45.5 0.50
T1145 208 0.632 58.1 0.54
T1145 073s 0.631 65.1 0.69
T1145 353s 0.625 72.1 0.68
T1145 342 0.624 70.0 0.60
T1145 276 0.624 46.5 0.58
T1145 169 0.623 67.3 0.61
T1145 481s 0.623 67.3 0.61
T1145 098s 0.623 67.3 0.61
T1145 288s 0.609 66.7 0.64
T1145 074 0.609 66.7 0.64
T1145 494 0.608 67.3 0.62
T1145 035s 0.608 66.7 0.58
T1145 248 0.608 66.7 0.58
T1145 119 0.602 48.8 0.59
T1145 131s 0.602 48.8 0.59
T1145 494 0.602 64.1 0.59
T1145 399 0.598 65.9 0.60
T1145 054 0.598 65.9 0.60
T1145 125s 0.598 65.9 0.60
T1145 423 0.598 67.4 0.64
T1145 187 0.598 67.4 0.64
T1145 037 0.595 59.6 0.61
T1145 229s 0.585 55.1 0.56
T1145 276 0.581 47.6 0.52
T1145 054 0.571 64.8 0.59
T1145 125s 0.571 64.8 0.59
T1145 399 0.571 64.8 0.59
T1145 119 0.571 66.0 0.60
T1145 216 0.571 66.0 0.60
T1145 270s 0.571 66.0 0.60
T1145 269 0.571 66.0 0.60
T1145 320 0.571 66.0 0.60
T1145 165 0.568 64.1 0.60
T1145 427s 0.567 61.7 0.57
T1145 037 0.564 46.3 0.47
T1145 450s 0.559 36.5 0.44
T1145 276 0.556 46.2 0.55
T1145 234 0.556 55.4 0.54
T1145 117 0.555 50.0 0.54
T1145 234 0.554 52.6 0.53
T1145 234 0.554 58.0 0.57
T1145 234 0.553 56.0 0.53
T1145 219s 0.547 60.0 0.54
T1145 219s 0.546 55.9 0.56
T1145 234 0.545 49.5 0.55
T1145 219s 0.544 55.7 0.53
T1145 219s 0.542 57.4 0.55
T1145 219s 0.542 56.0 0.55
T1145 008 0.536 44.7 0.46
T1145 481s 0.533 42.1 0.41
T1145 169 0.533 42.1 0.41
T1145 276 0.525 52.3 0.56
T1145 035s 0.519 42.1 0.40
T1145 248 0.519 42.1 0.40
T1145 037 0.491 40.4 0.38
T1145 187 0.470 38.1 0.41
T1145 423 0.470 38.1 0.41
T1145 423 0.460 38.9 0.45
T1145 187 0.460 38.9 0.45
T1145 278 0.449 31.7 0.46
T1145 275 0.420 29.0 0.46
T1145 354 0.385 22.2 0.39
T1145 443s 0.385 22.2 0.39
T1145 455 0.385 22.2 0.39
T1145 165 0.381 17.9 0.36
T1145 455 0.255 13.1 0.24
T1145 443s 0.255 13.1 0.24
T1145 216 0.255 13.1 0.24
T1145 368s 0.204 20.0 0.35
T1145 333s 0.204 20.0 0.35
T1145 403s 0.152 12.8 0.17
T1145 264s 0.151 12.8 0.17
T1145 261s 0.151 12.8 0.17
T1145 140 0.149 16.3 0.18
T1145 067 0.133 11.1 0.24
T1145 140 0.130 16.0 0.18
T1145 333s 0.126 8.3 0.29
T1145 368s 0.126 8.3 0.29
T1145 443s 0.119 12.8 0.17
T1145 455 0.119 12.8 0.17
T1145 269 0.119 12.8 0.17
T1145 212s 0.118 7.0 0.15
T1145 140 0.115 16.7 0.18
T1145 212s 0.113 14.1 0.17
T1145 140 0.106 13.0 0.22
T1145 165 0.104 12.8 0.14
T1145 073s 0.065 8.2 0.14
T1145 212s 0.065 7.6 0.19
T1145 140 0.065 5.6 0.19
T1145 229s 0.059 8.9 0.12
T1145 370s 0.057 16.7 0.18
T1145 447 0.049 5.6 0.19
T1145 315s 0.049 12.0 0.17
T1145 052 0.049 12.0 0.17
T1145 052 0.046 10.2 0.15
T1145 315s 0.046 10.2 0.15
T1145 212s 0.045 3.1 0.33
T1145 052 0.045 10.2 0.15
T1145 315s 0.045 10.2 0.15
T1145 315s 0.044 11.1 0.18
T1145 052 0.044 11.1 0.18
T1145 447 0.044 5.6 0.19
T1145 447 0.044 5.8 0.19
T1145 447 0.043 5.7 0.20
T1145 018s 0.042 13.0 0.15
T1145 447 0.042 5.8 0.19
T1145 288s 0.042 8.9 0.12
T1145 264s 0.040 9.1 0.12
T1145 261s 0.040 9.1 0.12
T1145 403s 0.040 9.1 0.12
T1145 067 0.038 9.1 0.12
T1145 123 0.037 7.7 0.20
T1145 315s 0.035 9.8 0.26
T1145 052 0.035 9.8 0.26
T1145 288s 0.032 9.1 0.12
T1145 212s 0.031 4.7 0.13
T1145 370s 0.026 9.1 0.09
T1145 008 0.026 8.2 0.07
T1145 261s 0.026 9.1 0.12
T1145 264s 0.026 9.1 0.12
T1145 280s 0.026 1.1 0.14
T1145 370s 0.022 8.7 0.11
T1145 370s 0.021 8.9 0.15
T1145 073s 0.021 6.3 0.29
T1145 008 0.017 8.2 0.08
T1145 280s 0.010 0.9 0.07
T1154 229s 0.916 83.9 0.86
T1154 229s 0.896 80.0 0.83
T1154 439 0.886 76.9 0.76
T1154 439 0.884 78.8 0.80
T1154 008 0.861 72.7 0.79
T1154 439 0.857 75.4 0.75
T1154 008 0.817 71.6 0.74
T1154 204 0.801 70.8 0.67
T1154 092 0.801 70.8 0.67
T1154 261s 0.797 71.6 0.74
T1154 018s 0.797 71.6 0.74
T1154 403s 0.797 71.6 0.74
T1154 264s 0.797 71.6 0.74
T1154 092 0.793 68.6 0.66
T1154 204 0.793 68.6 0.66
T1154 229s 0.792 71.2 0.69
T1154 248 0.731 58.0 0.59
T1154 035s 0.731 58.0 0.59
T1154 477 0.730 61.0 0.66
T1154 248 0.697 54.3 0.64
T1154 035s 0.697 54.3 0.64
T1154 035s 0.663 52.5 0.66
T1154 248 0.663 52.5 0.66
T1154 342 0.654 55.6 0.63
T1154 131s 0.654 49.2 0.67
T1154 119 0.654 49.2 0.67
T1154 342 0.648 59.4 0.56
T1154 353s 0.634 57.1 0.66
T1154 342 0.632 54.5 0.61
T1154 353s 0.626 52.6 0.65
T1154 229s 0.611 49.2 0.58
T1154 353s 0.610 50.0 0.58
T1154 073s 0.607 46.6 0.53
T1154 131s 0.603 51.7 0.60
T1154 119 0.603 51.7 0.60
T1154 383s 0.602 42.9 0.53
T1154 131s 0.602 45.7 0.63
T1154 119 0.602 45.7 0.63
T1154 074 0.594 43.5 0.57
T1154 162s 0.586 48.4 0.54
T1154 131s 0.581 46.9 0.62
T1154 248 0.571 46.9 0.56
T1154 035s 0.571 46.9 0.56
T1154 092 0.544 38.0 0.54
T1154 288s 0.533 41.6 0.53
T1154 466s 0.522 42.6 0.62
T1154 450s 0.505 34.0 0.50
T1154 248 0.489 41.5 0.56
T1154 035s 0.489 41.5 0.56
T1154 439 0.481 37.3 0.47
T1154 131s 0.470 38.7 0.49
T1154 119 0.470 38.7 0.49
T1154 018s 0.467 35.6 0.37
T1154 403s 0.467 35.6 0.37
T1154 264s 0.467 35.6 0.37
T1154 261s 0.467 35.6 0.37
T1154 278 0.452 34.6 0.51
T1154 423 0.446 35.0 0.43
T1154 439 0.446 35.6 0.48
T1154 092 0.444 32.6 0.50
T1154 204 0.444 32.6 0.50
T1154 008 0.434 34.7 0.40
T1154 423 0.431 34.6 0.44
T1154 158s 0.424 33.8 0.45
T1154 187 0.418 34.1 0.44
T1154 229s 0.412 33.8 0.37
T1154 278 0.410 33.3 0.45
T1154 423 0.408 32.5 0.43
T1154 320 0.407 35.9 0.51
T1154 166s 0.406 36.4 0.48
T1154 166s 0.403 32.8 0.51
T1154 423 0.402 32.5 0.44
T1154 187 0.402 32.5 0.44
T1154 187 0.393 31.3 0.41
T1154 367 0.393 33.8 0.44
T1154 003 0.393 33.8 0.44
T1154 367 0.393 32.9 0.43
T1154 158s 0.393 32.9 0.43
T1154 367 0.392 33.3 0.43
T1154 003 0.392 33.3 0.43
T1154 158s 0.390 36.8 0.47
T1154 475s 0.390 36.8 0.47
T1154 120s 0.390 36.8 0.47
T1154 187 0.386 31.0 0.40
T1154 003 0.385 31.0 0.40
T1154 278 0.385 34.6 0.43
T1154 423 0.382 30.6 0.41
T1154 187 0.382 30.6 0.41
T1154 320 0.382 31.7 0.40
T1154 158s 0.381 34.6 0.40
T1154 037 0.381 31.0 0.40
T1154 261s 0.374 35.1 0.40
T1154 018s 0.374 35.1 0.40
T1154 264s 0.374 35.1 0.40
T1154 403s 0.374 35.1 0.40
T1154 086s 0.368 32.6 0.41
T1154 461 0.367 35.6 0.39
T1154 446s 0.367 35.6 0.39
T1154 086s 0.367 32.2 0.41
T1154 003 0.367 32.2 0.41
T1154 475s 0.367 32.2 0.41
T1154 120s 0.367 32.2 0.41
T1154 320 0.364 32.6 0.43
T1154 166s 0.363 32.2 0.40
T1154 003 0.354 34.6 0.43
T1154 120s 0.353 32.2 0.41
T1154 475s 0.353 32.2 0.41
T1154 086s 0.353 32.2 0.41
T1154 086s 0.352 32.6 0.41
T1154 120s 0.352 32.6 0.41
T1154 475s 0.352 32.6 0.41
T1154 475s 0.345 32.2 0.41
T1154 086s 0.340 31.5 0.40
T1154 166s 0.337 28.6 0.40
T1154 147 0.334 35.6 0.36
T1154 275 0.328 40.9 0.37
T1154 461 0.325 30.2 0.39
T1154 446s 0.325 30.2 0.39
T1154 494 0.306 25.0 0.34
T1154 185 0.304 28.2 0.40
T1154 185 0.300 27.0 0.38
T1154 185 0.298 25.5 0.38
T1154 185 0.290 28.3 0.36
T1154 151s 0.289 34.0 0.31
T1154 462s 0.289 34.0 0.31
T1154 180 0.289 34.0 0.31
T1154 097 0.282 30.8 0.35
T1154 158s 0.278 25.5 0.39
T1154 120s 0.278 25.5 0.39
T1154 367 0.278 25.5 0.39
T1154 074 0.277 29.1 0.34
T1154 367 0.271 26.4 0.40
T1154 162s 0.271 22.9 0.38
T1154 185 0.267 24.8 0.36
T1154 276 0.267 32.6 0.32
T1154 117 0.266 35.0 0.30
T1154 037 0.266 22.4 0.36
T1154 278 0.264 22.2 0.36
T1154 162s 0.264 25.0 0.38
T1154 037 0.263 24.2 0.36
T1154 133s 0.263 31.6 0.36
T1154 227 0.263 31.6 0.36
T1154 441 0.262 35.9 0.26
T1154 433 0.262 35.9 0.26
T1154 278 0.260 22.0 0.36
T1154 162s 0.258 21.8 0.32
T1154 494 0.257 27.7 0.34
T1154 037 0.256 23.3 0.34
T1154 383s 0.255 30.8 0.38
T1154 360 0.255 35.0 0.30
T1154 270s 0.255 35.0 0.30
T1154 165 0.253 35.0 0.30
T1154 125s 0.253 28.2 0.27
T1154 074 0.245 28.1 0.35
T1154 288s 0.245 28.1 0.35
T1154 298s 0.245 30.5 0.32
T1154 037 0.243 22.4 0.33
T1154 320 0.241 23.1 0.34
T1154 494 0.236 21.8 0.32
T1154 162s 0.236 20.4 0.33
T1154 288s 0.234 25.4 0.39
T1154 074 0.234 25.4 0.39
T1154 494 0.232 22.7 0.30
T1154 383s 0.231 32.8 0.34
T1154 275 0.227 35.3 0.31
T1154 320 0.226 22.4 0.33
T1154 225 0.223 25.0 0.32
T1154 180 0.221 32.7 0.31
T1154 151s 0.221 32.7 0.31
T1154 462s 0.221 32.7 0.31
T1154 462s 0.219 16.2 0.30
T1154 180 0.219 16.2 0.30
T1154 151s 0.219 16.2 0.30
T1154 276 0.219 25.0 0.28
T1154 441 0.218 39.0 0.36
T1154 433 0.218 39.0 0.36
T1154 117 0.217 31.9 0.32
T1154 018s 0.214 27.0 0.40
T1154 403s 0.214 27.0 0.40
T1154 261s 0.214 27.0 0.40
T1154 264s 0.214 27.0 0.40
T1154 434 0.214 36.8 0.27
T1154 011s 0.214 36.8 0.27
T1154 360 0.212 30.8 0.31
T1154 270s 0.212 30.8 0.31
T1154 481s 0.212 33.3 0.32
T1154 098s 0.212 33.3 0.32
T1154 383s 0.212 22.2 0.29
T1154 165 0.206 26.9 0.29
T1154 433 0.204 24.1 0.33
T1154 441 0.204 24.1 0.33
T1154 089s 0.202 25.0 0.26
T1154 282s 0.202 25.0 0.26
T1154 169 0.202 25.0 0.26
T1154 288s 0.200 29.3 0.27
T1154 074 0.200 29.3 0.27
T1154 117 0.198 26.4 0.30
T1154 151s 0.197 34.0 0.29
T1154 180 0.197 34.0 0.29
T1154 462s 0.197 34.0 0.29
T1154 117 0.195 26.4 0.33
T1154 188s 0.195 25.7 0.31
T1154 165 0.193 23.5 0.29
T1154 234 0.192 23.1 0.33
T1154 219s 0.191 23.7 0.33
T1154 219s 0.191 26.2 0.31
T1154 165 0.191 24.1 0.32
T1154 219s 0.190 23.1 0.33
T1154 234 0.190 22.0 0.31
T1154 219s 0.190 22.8 0.32
T1154 234 0.189 25.6 0.33
T1154 165 0.189 21.7 0.31
T1154 225 0.188 23.8 0.31
T1154 354 0.188 23.8 0.31
T1154 270s 0.188 23.8 0.31
T1154 119 0.188 23.8 0.31
T1154 234 0.188 25.0 0.32
T1154 270s 0.187 21.7 0.31
T1154 270s 0.187 23.0 0.31
T1154 117 0.187 24.1 0.30
T1154 466s 0.186 24.4 0.35
T1154 188s 0.185 35.9 0.30
T1154 234 0.185 22.5 0.32
T1154 219s 0.184 22.5 0.31
T1154 276 0.181 15.2 0.26
T1154 298s 0.181 31.8 0.25
T1154 204 0.181 22.0 0.28
T1154 125s 0.180 25.3 0.33
T1154 216 0.176 26.5 0.30
T1154 443s 0.176 26.5 0.30
T1154 269 0.176 26.5 0.30
T1154 360 0.176 26.5 0.30
T1154 455 0.176 26.5 0.30
T1154 288s 0.175 21.3 0.35
T1154 275 0.174 23.0 0.32
T1154 466s 0.174 21.5 0.31
T1154 494 0.173 36.8 0.31
T1154 125s 0.173 18.9 0.28
T1154 125s 0.170 22.5 0.31
T1154 276 0.170 17.4 0.31
T1154 276 0.170 17.4 0.31
T1154 073s 0.167 19.4 0.26
T1154 212s 0.166 27.7 0.25
T1154 212s 0.166 27.7 0.25
T1154 188s 0.164 36.8 0.31
T1154 282s 0.162 37.8 0.31
T1154 089s 0.162 37.8 0.31
T1154 212s 0.159 27.3 0.26
T1154 275 0.158 18.9 0.30
T1154 212s 0.158 27.3 0.27
T1154 212s 0.158 27.7 0.24
T1154 204 0.157 20.8 0.32
T1154 466s 0.157 20.8 0.32
T1154 092 0.157 20.8 0.32
T1154 481s 0.155 25.3 0.27
T1154 098s 0.155 25.3 0.27
T1154 169 0.154 28.6 0.30
T1154 282s 0.154 28.6 0.30
T1154 089s 0.154 28.6 0.30
T1154 443s 0.149 22.0 0.33
T1154 216 0.149 22.0 0.33
T1154 360 0.149 22.0 0.33
T1154 455 0.149 22.0 0.33
T1154 269 0.149 22.0 0.33
T1154 257 0.146 9.8 0.21
T1154 257 0.146 9.4 0.26
T1154 018s 0.145 34.1 0.36
T1154 264s 0.145 34.1 0.36
T1154 403s 0.145 34.1 0.36
T1154 261s 0.145 34.1 0.36
T1154 353s 0.139 15.8 0.30
T1154 275 0.138 19.0 0.27
T1154 147 0.137 18.6 0.30
T1154 298s 0.134 23.7 0.27
T1154 298s 0.133 25.5 0.27
T1154 466s 0.132 29.8 0.23
T1154 225 0.131 13.3 0.24
T1154 461 0.131 23.0 0.24
T1154 360 0.131 23.0 0.24
T1154 446s 0.131 23.0 0.24
T1154 166s 0.130 32.4 0.27
T1154 481s 0.128 32.4 0.25
T1154 098s 0.128 32.4 0.25
T1154 257 0.127 10.8 0.19
T1154 450s 0.125 30.4 0.26
T1154 011s 0.123 32.4 0.26
T1154 434 0.123 32.4 0.26
T1154 298s 0.123 25.5 0.24
T1154 073s 0.122 14.9 0.25
T1154 257 0.122 9.1 0.24
T1154 450s 0.122 16.0 0.22
T1154 098s 0.121 37.8 0.26
T1154 481s 0.121 37.8 0.26
T1154 188s 0.120 25.9 0.24
T1154 441 0.118 28.6 0.32
T1154 433 0.118 28.6 0.32
T1154 147 0.117 19.7 0.23
T1154 147 0.117 15.5 0.22
T1154 089s 0.116 32.4 0.27
T1154 282s 0.116 32.4 0.27
T1154 169 0.116 32.4 0.27
T1154 227 0.115 23.9 0.28
T1154 133s 0.115 23.9 0.28
T1154 461 0.114 12.2 0.26
T1154 446s 0.114 12.2 0.26
T1154 073s 0.111 12.7 0.22
T1154 097 0.108 22.2 0.26
T1154 125s 0.108 32.4 0.31
T1154 147 0.108 15.4 0.24
T1154 257 0.108 12.5 0.20
T1154 216 0.107 16.7 0.27
T1154 398 0.107 16.7 0.27
T1154 443s 0.107 16.7 0.27
T1154 455 0.107 16.7 0.27
T1154 269 0.107 16.7 0.27
T1154 227 0.103 14.8 0.33
T1154 133s 0.103 14.8 0.33
T1154 133s 0.099 23.5 0.24
T1154 227 0.099 23.5 0.24
T1154 216 0.098 17.6 0.17
T1154 269 0.098 17.6 0.17
T1154 455 0.098 17.6 0.17
T1154 443s 0.098 17.6 0.17
T1154 227 0.088 25.0 0.21
T1154 133s 0.088 25.0 0.21
T1154 450s 0.086 19.0 0.17
T1154 461 0.084 26.1 0.31
T1154 446s 0.084 26.1 0.31
T1154 269 0.083 20.0 0.27
T1154 216 0.083 20.0 0.27
T1154 443s 0.083 20.0 0.27
T1154 455 0.083 20.0 0.27
T1154 433 0.079 39.0 0.29
T1154 441 0.079 39.0 0.29
T1154 282s 0.076 18.9 0.23
T1154 169 0.076 18.9 0.23
T1154 089s 0.076 18.9 0.23
T1154 097 0.074 16.9 0.28
T1154 434 0.073 16.9 0.20
T1154 011s 0.073 16.9 0.20
T1154 225 0.072 22.2 0.31
T1154 383s 0.071 10.5 0.15
T1154 353s 0.061 18.9 0.30
T1154 188s 0.060 24.6 0.29
T1154 447 0.059 3.3 0.12
T1154 447 0.058 3.3 0.12
T1154 447 0.057 3.3 0.12
T1154 447 0.056 3.3 0.12
T1154 447 0.056 3.3 0.12
T1154 434 0.055 20.0 0.30
T1154 011s 0.055 20.0 0.30
T1154 011s 0.050 17.6 0.14
T1154 434 0.050 17.6 0.14
T1154 123 0.043 1.6 0.07
T1154 280s 0.042 3.6 0.13
T1154 097 0.042 6.2 0.20
T1154 462s 0.037 14.1 0.27
T1154 151s 0.037 14.1 0.27
T1154 180 0.037 14.1 0.27
T1154 097 0.036 8.9 0.15
T1154 073s 0.034 13.6 0.18
T1154 098s 0.029 6.7 0.19
T1154 481s 0.029 6.7 0.19
T1154 008 0.028 4.4 0.10
T1154 225 0.027 4.1 0.21
T1154 315s 0.022 20.5 0.21
T1154 052 0.022 20.5 0.21
T1154 385 0.019 10.5 0.19
T1154 245s 0.019 10.5 0.19
T1154 091 0.019 2.8 0.10
T1154 450s 0.017 2.5 0.14
T1154 140 0.017 10.0 0.19
T1154 091 0.017 2.4 0.08
T1154 342 0.016 10.9 0.13
T1154 333s 0.015 3.8 0.12
T1154 368s 0.015 3.8 0.12
T1154 333s 0.014 2.0 0.06
T1154 368s 0.014 2.0 0.06
T1154 091 0.012 2.8 0.10
T1154 091 0.012 3.0 0.12
T1154 052 0.011 11.9 0.15
T1154 315s 0.011 11.9 0.15
T1154 315s 0.011 11.4 0.13
T1154 052 0.011 11.4 0.13
T1154 342 0.011 7.3 0.11
T1154 140 0.011 7.4 0.09
T1154 368s 0.010 4.9 0.11
T1154 333s 0.010 4.9 0.11
T1154 052 0.009 10.4 0.12
T1154 315s 0.009 10.4 0.12
T1154 140 0.009 6.5 0.12
T1154 315s 0.007 6.4 0.10
T1154 052 0.007 6.4 0.10
T1154 008 0.007 7.6 0.08
T1154 140 0.007 9.4 0.13
T1154 333s 0.005 1.1 0.06
T1154 368s 0.005 1.1 0.06
T1154 091 0.005 1.9 0.08
T1154 140 0.005 6.8 0.12
T1158 208 0.956 77.9 0.70
T1158 261s 0.953 77.7 0.69
T1158 264s 0.953 77.7 0.69
T1158 073s 0.953 76.4 0.70
T1158 037 0.951 78.6 0.72
T1158 037 0.951 79.9 0.73
T1158 342 0.951 79.2 0.71
T1158 342 0.951 79.4 0.71
T1158 187 0.951 78.3 0.72
T1158 423 0.951 78.3 0.72
T1158 008 0.951 78.2 0.70
T1158 353s 0.951 79.4 0.71
T1158 086s 0.951 79.4 0.71
T1158 158s 0.951 79.4 0.71
T1158 120s 0.951 79.4 0.71
T1158 248 0.951 78.5 0.69
T1158 046s 0.951 78.5 0.69
T1158 304 0.951 78.5 0.69
T1158 035s 0.951 78.5 0.69
T1158 353s 0.951 77.8 0.71
T1158 162s 0.951 79.5 0.72
T1158 298s 0.950 79.5 0.71
T1158 494 0.950 78.7 0.71
T1158 054 0.950 79.4 0.71
T1158 399 0.950 79.4 0.71
T1158 125s 0.950 79.4 0.71
T1158 204 0.950 79.5 0.72
T1158 342 0.950 79.4 0.71
T1158 158s 0.950 79.1 0.70
T1158 120s 0.950 79.1 0.70
T1158 353s 0.950 79.8 0.71
T1158 367 0.950 78.3 0.72
T1158 282s 0.950 78.9 0.72
T1158 158s 0.950 79.0 0.71
T1158 120s 0.950 79.0 0.71
T1158 086s 0.950 79.0 0.71
T1158 151s 0.950 80.0 0.73
T1158 462s 0.950 80.0 0.73
T1158 180 0.950 80.0 0.73
T1158 298s 0.949 78.1 0.70
T1158 282s 0.949 79.0 0.71
T1158 288s 0.949 78.9 0.69
T1158 074 0.949 78.9 0.69
T1158 477 0.949 78.3 0.69
T1158 282s 0.949 78.0 0.71
T1158 282s 0.949 79.2 0.72
T1158 098s 0.949 79.2 0.72
T1158 147 0.949 79.2 0.72
T1158 147 0.949 79.2 0.72
T1158 264s 0.949 78.9 0.71
T1158 261s 0.949 78.9 0.71
T1158 018s 0.949 78.9 0.71
T1158 320 0.949 79.5 0.73
T1158 119 0.949 79.5 0.73
T1158 270s 0.949 79.5 0.73
T1158 461 0.949 79.7 0.72
T1158 446s 0.949 79.7 0.72
T1158 119 0.949 79.7 0.72
T1158 008 0.949 79.2 0.71
T1158 450s 0.949 79.2 0.71
T1158 119 0.949 79.1 0.71
T1158 131s 0.949 79.1 0.71
T1158 264s 0.949 78.7 0.72
T1158 261s 0.949 78.7 0.72
T1158 018s 0.949 78.7 0.72
T1158 180 0.949 78.5 0.72
T1158 169 0.949 78.5 0.71
T1158 481s 0.949 78.5 0.71
T1158 151s 0.949 78.5 0.72
T1158 462s 0.949 78.5 0.72
T1158 188s 0.949 79.8 0.71
T1158 037 0.948 80.1 0.73
T1158 166s 0.948 78.0 0.71
T1158 439 0.948 77.7 0.71
T1158 229s 0.948 77.7 0.71
T1158 037 0.948 80.0 0.73
T1158 360 0.948 78.8 0.71
T1158 446s 0.948 78.8 0.71
T1158 461 0.948 78.8 0.71
T1158 367 0.948 77.7 0.71
T1158 165 0.948 77.7 0.69
T1158 208 0.948 79.8 0.71
T1158 073s 0.948 77.5 0.69
T1158 074 0.947 79.9 0.75
T1158 147 0.947 80.1 0.73
T1158 037 0.947 80.6 0.73
T1158 278 0.947 79.1 0.73
T1158 278 0.947 78.1 0.71
T1158 288s 0.947 77.3 0.70
T1158 187 0.946 78.2 0.70
T1158 098s 0.946 80.1 0.71
T1158 204 0.946 77.4 0.71
T1158 092 0.946 77.4 0.71
T1158 204 0.945 80.3 0.75
T1158 092 0.945 80.3 0.75
T1158 166s 0.945 77.8 0.71
T1158 270s 0.945 78.9 0.71
T1158 320 0.945 78.9 0.71
T1158 120s 0.944 79.3 0.70
T1158 165 0.944 77.7 0.71
T1158 298s 0.943 79.1 0.71
T1158 003 0.943 79.3 0.70
T1158 475s 0.943 79.3 0.70
T1158 086s 0.943 79.3 0.70
T1158 120s 0.943 80.0 0.77
T1158 003 0.943 80.0 0.77
T1158 481s 0.943 79.4 0.70
T1158 169 0.943 79.4 0.70
T1158 188s 0.943 79.4 0.70
T1158 475s 0.943 79.8 0.70
T1158 270s 0.943 80.6 0.73
T1158 360 0.943 80.6 0.73
T1158 354 0.943 80.6 0.73
T1158 320 0.943 80.6 0.73
T1158 320 0.943 80.3 0.76
T1158 147 0.943 80.3 0.76
T1158 270s 0.943 80.3 0.76
T1158 475s 0.943 80.0 0.71
T1158 475s 0.942 79.3 0.70
T1158 086s 0.942 79.3 0.70
T1158 092 0.942 80.0 0.75
T1158 204 0.942 80.0 0.75
T1158 098s 0.942 81.0 0.77
T1158 481s 0.942 81.0 0.77
T1158 169 0.942 81.0 0.77
T1158 342 0.941 79.5 0.70
T1158 165 0.941 79.1 0.74
T1158 165 0.941 79.4 0.73
T1158 166s 0.940 77.0 0.69
T1158 383s 0.940 78.9 0.71
T1158 180 0.940 80.1 0.76
T1158 462s 0.940 80.1 0.76
T1158 151s 0.940 80.1 0.76
T1158 098s 0.940 79.3 0.72
T1158 282s 0.939 80.7 0.76
T1158 086s 0.938 79.2 0.70
T1158 475s 0.938 79.2 0.70
T1158 166s 0.937 80.0 0.76
T1158 466s 0.936 81.3 0.76
T1158 298s 0.936 80.9 0.76
T1158 360 0.936 80.9 0.76
T1158 494 0.935 79.8 0.73
T1158 446s 0.935 79.3 0.73
T1158 461 0.935 79.3 0.73
T1158 091 0.935 77.6 0.69
T1158 461 0.935 80.4 0.73
T1158 446s 0.935 80.4 0.73
T1158 360 0.935 80.4 0.73
T1158 288s 0.934 80.3 0.75
T1158 074 0.934 80.3 0.75
T1158 494 0.934 76.6 0.71
T1158 131s 0.934 78.8 0.74
T1158 188s 0.934 79.8 0.70
T1158 098s 0.934 79.8 0.70
T1158 481s 0.934 79.8 0.70
T1158 091 0.933 77.9 0.74
T1158 208 0.933 77.0 0.67
T1158 169 0.933 79.3 0.70
T1158 089s 0.933 79.3 0.70
T1158 446s 0.933 81.7 0.77
T1158 360 0.933 81.7 0.77
T1158 461 0.933 81.7 0.77
T1158 385 0.932 79.8 0.72
T1158 270s 0.932 79.8 0.72
T1158 320 0.932 79.8 0.72
T1158 398 0.932 79.8 0.72
T1158 245s 0.932 79.8 0.72
T1158 091 0.932 77.7 0.71
T1158 131s 0.932 79.6 0.77
T1158 165 0.931 77.9 0.70
T1158 248 0.931 78.3 0.72
T1158 046s 0.931 78.3 0.72
T1158 304 0.931 78.3 0.72
T1158 035s 0.931 78.3 0.72
T1158 288s 0.930 80.6 0.75
T1158 119 0.929 77.2 0.73
T1158 234 0.929 77.4 0.71
T1158 204 0.928 76.6 0.66
T1158 092 0.928 76.6 0.66
T1158 466s 0.928 80.4 0.77
T1158 278 0.926 79.4 0.74
T1158 234 0.926 79.2 0.74
T1158 234 0.926 79.4 0.74
T1158 439 0.925 80.0 0.77
T1158 229s 0.925 80.0 0.77
T1158 091 0.925 75.8 0.73
T1158 353s 0.924 80.4 0.75
T1158 353s 0.923 80.1 0.75
T1158 342 0.922 80.4 0.74
T1158 275 0.922 78.2 0.72
T1158 091 0.921 76.9 0.72
T1158 208 0.921 80.6 0.72
T1158 298s 0.921 80.4 0.74
T1158 185 0.916 73.9 0.70
